U+5B3A	嬺	1	0	0	ジョク		17	37	女 (おんなへん)	女慝 女匚若心	嫟									ジョク			nì	nik1						
U+5B3B	嬻	1	0	0	トク ドク		18	37	女 (おんなへん)	女賣 女𧶠	𪥿瀆䢱		𪥿							トク ドク			dú	duk6						
U+5B3C	嬼	1	0	0	リュウ ル		18	37	女 (おんなへん)	女劉 女卯金刂										リュウ ル	RIWA RU	YAMOME NAMAMEKASHII	liǔ	lau5						
U+5B3D	嬽	1	0	0	エン ワン オン		19	37	女 (おんなへん)	女𡚇	𡣬									エン ワン オン	EN ON WAN	MIMEYOI	yuān	bei6						
U+5B3E	嬾	1	2	12	ラン	おこたる ものうい	19	37	女 (おんなへん)	女賴	懒懶勞賴孄孏𢛔㦨懶嬾嬾𢛔		𰌙						lazy, languid, listless	ラン おこたる ものうい	RAN	OKOTARU MONOUI	lǎn	laan5	란:1N	LAN				
U+5B3F	嬿	1	0	0	エン		19	37	女 (おんなへん)	女燕	嬊𡤈								lovely	エン	EN		yàn	jin2	연:1N	YEN				
U+5B40	孀	1	2	12	ソウ ショウ	やもめ	20	37	女 (おんなへん)	女霜	霜	霜							widow	ソウ ショウ やもめ	SOU	YAMOME	shuāng	soeng1	상:0N	SANG			孀婦岩	孀婦岩
U+5B41	孁	1	3	0	レイ リョウ		20	37	女 (おんな)	霝女	𩃩靈									レイ リョウ	REI RYOU	ONNANOAZANA ME	líng	ling4						
U+5B42	孂	1	0	0	キョウ キ キュウ ク ケン コク		20	37	女 (おんなへん)	女簋	𤃾𥶞									キョウ キ キュウ ク ケン コク			jiǎo	giu2						
U+5B43	孃	1	2	12	ジョウ ニョウ ドウ	むすめ	20	37	女 (おんなへん)	女襄	娘嬢	娘							troubled, oppressed; fat; mother	ジョウ ニョウ ドウ むすめ	JOU	MUSUME	niáng	noeng4	양:0N	YANG				
U+5B44	孄	1	0	0	ラン		20	37	女 (おんなへん)	女闌	𫝮懶嬾		𫝮							ラン			lǎn	laan5						
U+5B45	孅	1	2	12	セン	かよわい	20	37	女 (おんなへん)	女韱	纖𡣳								slender, thin; sharp-pointed	セン かよわい	SEN	KAYOWAI	xiān	cim1	섬:1N	SEM				
U+5B46	孆	1	0	0	エイ		20	37	女 (おんなへん)	女嬰	𫝭嬰		𫝭							エイ			yīng	jing1						
U+5B47	孇	1	0	0	ソウ		21	37	女 (おんなへん)	女雙	𪥫		𪥫							ソウ	SAWA		shuāng	soeng1						
U+5B48	孈	1	0	0	スイ イ エ カイ キ ケイ		21	37	女 (おんなへん)	女巂	𡣸									スイ イ エ カイ キ ケイ	SUI I KUWAI E KI KEI	OROKADESHINAOTSUKURU	huì	wai3						
U+5B49	孉	1	0	0	ケン		20	37	女 (おんなへん)	女雚 女卝𨾴	婘𡢸歡									ケン			quán	kyun4						
U+5B4A	孊	1	0	0	ビ ミ		22	37	女 (おんなへん)	女靡 嫲非										ビ ミ			mǐ	mei5						
U+5B4B	孋	1	0	0	リ レイ		22	37	女 (おんなへん)	女麗	㛤儷𡠈驪		㛤							リ レイ	RI REI RAI	MATA AZANA	lí	lei4						
U+5B4C	孌	1	4	0	レン ラン バン マン	みめよい	22	37	女 (おんな)	䜌女 糸言糸女	娈奱𡢛𡤣𡤨㜻𡡗		娈						lovely, beautiful; docile, obedient	レン ラン バン マン みめよい	REN RAN BAN MAN	SHITAU SUNAO MIMEYOI	luán	lyun2	련:1N	LYEN				
U+5B4D	孍	1	0	0	ゲン ゴン		22	37	女 (おんなへん)	女嚴	𫲠									ゲン ゴン	GEN GON		yán	jim4						
U+5B4E	孎	1	0	0	ソク ショク ゾク タク チョク サク		24	37	女 (おんなへん)	女屬	𡠟娕娖燭		𡠟							ソク ショク ゾク タク チョク サク	SHOKU SOKU ZOKU TAKU CHOKU	TSUTSUSHIMU	zhú	zuk1						
U+5B4F	孏	1	0	0	ラン		23	37	女 (おんなへん)	女蘭	懶嬾		𮰾							ラン			lǎn	laan5						
U+5B50	子	1	1	1	シ ス	こ	3	38	子 (こ こども)	了一	仔𠙭𡐫㜽𡿹𢀇𢀈𢀉𧆰𣕓孑孒孓𡤼	只							offspring, child; fruit, seed of; first earthly branch	シ ス ジ こ ね	SHI SU	KO MI OTOKO	zǐ	zi2	자:0E	CA	tí	子ども 女子 女の子 男子 王子 男の子 っ子 金子 玉子 二子 白子 子女 天子 竹の子 赤子 ちびっ子 水子 子音 一人っ子 大子 日子 入れ子 ニャン子 草子 いじめっ子 年子 中子 ッ子 名子 いたずらっ子 つ子 子中 目の子 子年 たら子 ひとりっ子 玉子とじ 子グマ ひとり子 ゆで玉子 小子 かん子 子子 石子 子づくり 一人子 山子 かわい子 だだっ子 もやしっ子 子ザル 入子 子のう チン子 子ガモ かぎっ子 あいの子 出し子 いとし子 まま子 子もり みなし子 やや子 子づれ 子すずめ もらい子 かくし子 子ぐま	女子 男子 王子 金子 玉子 子犬 女子大 二子 白子 子女 天子 赤子 水子 子音 男子校 女子校 大子 日子 草子 女子力 年子 中子 名子 子中 子年 小子 子子 石子 一人子 山子 入子	子ども っ子 ちびっ子 ニャン子 いじめっ子 ッ子 いたずらっ子 つ子 たら子 ひとりっ子 子グマ ひとり子 かん子 子づくり かわい子 だだっ子 もやしっ子 子ザル 子のう チン子 子ガモ かぎっ子 あいの子 いとし子 まま子 子もり みなし子 やや子 子づれ 子すずめ もらい子 かくし子 子ぐま
U+5B51	孑	1	2	12	ケツ ゲツ キツ キチ	ひとり	3	38	子 (こ こども)	了㇀	𠆨𡤼子								remaining, left-over; lonely	ケツ ゲツ キツ キチ ひとり	GETSU KETSU	HITORI	jié	kit3	혈:0N	HYEL		孑孑	孑孑	
U+5B52	孒	1	4	0	ケツ カチ ク クチ クツ キョウ		3	38	子 (こ こども)	了一	𠀔子								larvae of the mosquito	ケツ カチ ク クチ クツ キョウ	KETSU KACHI KYOU KU KUTSU	HIDARINOUDEGANAI MIJIKAI	jué	kyut3						
U+5B53	孓	1	0	0			3	38	子 (こ こども)	了乀	子								beautiful				jué	kyut3						
U+5B54	孔	1	1	8	コウ		4	38	子 (こへん こどもへん)	子乚	空𡤿𣏺								opening, hole, orifice; great	コウ ク あな はなはだ	KOU	ANA HANAHADA	kǒng	hung2	공:0E	KONG	khổng	多孔 気孔 細孔 鼻孔 秘孔 有孔 正孔 裂孔 孔径 削孔 毛孔 空孔 孔版 円孔 小孔 せん孔 孔壁 眼孔 指孔 単孔 耳孔 水孔 孔府 孔口 大孔 孔辺	多孔 気孔 細孔 鼻孔 秘孔 有孔 正孔 裂孔 孔径 削孔 毛孔 空孔 孔版 円孔 小孔 噴気孔 孔壁 眼孔 指孔 単孔 耳孔 水孔 孔府 孔口 大孔 孔辺	多孔 気孔 細孔 鼻孔 秘孔 有孔 正孔 孔径 毛孔 空孔 孔版 円孔 小孔 せん孔 孔壁 眼孔 指孔 単孔 耳孔 水孔 孔府 孔口 大孔 孔辺 噴気孔
U+5B55	孕	1	2	12	ヨウ	はらむ	5	38	子 (こ こども)	乃子	㞌𡱟㚺𡢘𣎜𥀨𥀩𨈼𡥗𣎜								be pregnant; pregnancy	ヨウ はらむ	YOU	HARAMU	yùn	jan6	잉:0N	ING	dựng	孕む 妊孕	妊孕	孕む 妊孕
U+5B56	孖	1	3	0	シ ジ		6	38	子 (こへん こどもへん)	子子	滋								twins	シ ジ	SHI JI	HUTAGO	mā	zi1	자:1N	CA				
U+5B57	字	1	1	1	ジ	あざ	6	38	子 (こ こども)	宀子 㝋一	𡥜𥤪🈑只								letter, character, word	ジ シ あざ あざな やしなう	JI	AZA UMU MASU	zì	zi6	자:0E	CA	tự	文字 赤字 大字 十字 名字 大の字 字下げ 小字 青字 字名 正字 字音 九字 くずし字 八字 三十一文字 字中 白字 本字 金字 中字 ほの字 あて字 かん字 音字 字入れ 目文字	文字 赤字 大字 大文字 小文字 十字 名字 小字 青字 字名 正字 白文字 人文字 字音 九字 八字 花文字 三十一文字 字中 白字 本字 金字 中字 音字 女文字 目文字	くずし字 ほの字 あて字 かん字
U+5B58	存	1	1	6	ソン ゾン		6	38	子 (こ こども)	𠂇丨子	𠩯侟𡥅								exist, live, be; survive; remain	ソン ゾン セン ある たもつ ながらえる ぞんじる	SON ZON	TAMOTSU ARU TOU	cún	cyun4	존:0E	CON	tồn	存在 保存 生存 存続 存じ 存分 共存 現存 残存 所存 温存 存する 存命 実存 存亡 存知 一存 存立 存外 存す 異存 存否 存置 並存 自存 存ずる 遺存 開存 存念 伝存 存じる 存える 存生 厳存 存疑 存心 存意	存在 保存 存在感 生存 存続 存分 共存 現存 残存 所存 温存 保存料 生存者 保存食 生存率 存命 実存 存亡 生存権 存知 一存 存立 存外 存在論 異存 存否 存置 保存先 並存 存在者 保存則 自存 現存在 非存在 遺存 開存 存念 伝存 存生 厳存 存疑 存心 存意	存在 保存 生存 存続 存じ 存分 共存 現存 残存 所存 温存 存する 存命 実存 存知 一存 存立 存外 存す 存置 自存 存ずる 開存 存念 伝存 存じる 存える 存生 存心 存意 存在感 保存料 生存者 保存食 生存率 保存先 存在者 保存則 現存在 非存在
U+5B59	孙	1	0	0			6	38	子 (こへん こどもへん)	子小	孫𠎊					孫			grandchild, descendent; surname				sūn	syun1						
U+5B5A	孚	1	2	12	フ フウ ブ	たまご はぐくむ	7	38	子 (こ こども)	爫子	付桴符俘𤔍附孵琈稃𤓽浮								brood over eggs; have confidence	フ フウ ブ たまご はぐくむ	FU	TAMAGO HAGUKUMU	fú	fu1	부:0N	PWU				
U+5B5B	孛	1	2	12	ボツ ベ ボチ フチ ハイ ホツ フツ ヒ		7	38	子 (こ こども)	十冖子 龸子	勃𡥇𡥞悖𣎵学			柏栢					comet	ボツ ベ ボチ フチ ハイ ホツ フツ ヒ	BOTSU HAI		bèi	bui6	패:1N	PHAY	bụt			
U+5B5C	孜	1	1	11	シ		7	38	子 (こへん こどもへん)	子攵									be as diligent as possible	シ	SHI	TSUTOMERU	zī	zi1	자:0N	CA				
U+5B5D	孝	1	1	6	コウ		7	38	子 (こ こども)	耂子	𡥉𡥈𢻯𡥍								filial piety, obedience; mourning	コウ キョウ	KOU KYOU		xiào	haau3	효:0E	HYO	hiếu	孝行 孝子 不孝 孝養 孝道 孝心 孝女 至孝 孝順 孝弟	親孝行 孝行 孝子 親不孝 不孝 孝養 孝道 孝心 孝女 至孝 孝順 孝弟	孝行 孝子 不孝 孝養 孝道 孝心 孝女 孝順 孝弟 親孝行 親不孝
U+5B5E	孞	1	0	0	シン		7	38	子 (こ こども)	子心	信									シン	SHIN		xìn	seon3						
U+5B5F	孟	1	1	11	モウ マン ボウ ショウ バン ミョウ	はじめ	8	38	子 (こ こども)	子皿	𡥀猛萌𣏍𥁪𥁃𥁂𠵼								first in series; great, eminent	モウ マン ボウ ショウ バン ミョウ はじめ	MOU MYOU MAN	KASHIRA HAJIME	mèng	maang6	맹:0E	MAYNG MANG	mạnh	孔孟 孟母 孟蘭盆 孟夏 孟冬 孟春	孔孟 孟母 孟蘭盆 孟夏 孟冬 孟春	孔孟 孟母 孟夏 孟冬 孟春
U+5B60	孠	1	0	0	シ		8	38	子 (こ こども)	司子	嗣									シ			sì	zi6						
U+5B61	孡	1	0	0	タイ		8	38	子 (こへん こどもへん)	子台	胎									タイ			tāi	toi1	태:1N	THAY				
U+5B62	孢	1	0	0	ホウ ヒョウ		8	38	子 (こへん こどもへん)	子包									spore	ホウ ヒョウ			bāo	baau1						
U+5B63	季	1	1	4	キ		8	38	子 (こ こども)	丿李 禾子	𡥞𡦠𧇯𩐄𩐖				𮱜				quarter of year; season; surname	キ すえ	KI	SUE TOKI	jì	gwai3	계:0E	KYEY	quí	季節 四季 今季 冬季 夏季 春季 秋季 季語 来季 時季 昨季 年季 雨季 季題 節季 一季 季候 二季 無季 前季 季春 当季 季感 季夏 季秋	季節 四季 今季 冬季 夏季 春季 秋季 季語 来季 季節感 時季 昨季 年季 雨季 季節風 季題 節季 一季 季候 二季 無季 前季 季春 当季 季感 季夏 季節工 季節品 季秋	四季 今季 冬季 夏季 春季 秋季 季語 来季 時季 年季 雨季 季題 一季 二季 前季 季春 当季 季感 季夏 季秋
U+5B64	孤	1	1	8	コ		9	38	子 (こへん こどもへん)	子瓜	辜觚𦣮㜾								orphan, fatherless; solitary	コ ひとり みなしご	KO	MINASHIGO HITORI	gū	gu1	고:0E	KO	cô	孤独 孤立 孤児 孤高 孤島 孤軍 孤影 孤食 孤絶 孤城 孤剣 孤発 孤舟 孤月 孤り 孤峰 孤雲	孤独 孤立 孤児 孤高 孤島 孤児院 孤独感 孤独死 孤軍 孤立化 孤影 孤食 孤絶 孤城 孤剣 孤発 孤舟 孤月 孤発性 孤立語 孤峰 孤立波 孤雲 孤立死	孤独 孤立 孤児 孤高 孤島 孤軍 孤影 孤食 孤絶 孤城 孤剣 孤発 孤舟 孤月 孤り 孤峰 孤雲 孤児院 孤独感 孤独死 孤立化 孤発性 孤立語 孤立波 孤立死
U+5B65	孥	1	2	12	ド ヌ		8	38	子 (こ こども)	奴子	奴帑𠩨								one's children	ド ヌ	DO NU	TSUMAKO	nú	nou4	노:1N	NO	nua			
U+5B66	学	1	1	1	ガク	まな-ぶ	8	38	子 (こ こども)	𰃮子	學斈斅孛					學			learning, knowledge; school	ガク カク コウ キョウ まなぶ おしえる	GAKU	MANABU	xué	hok6	학:N	HAK		学校 大学 学生 見学 学ぶ 中学 文学 入学 学び 学年 小学 学力 本学 学べる 力学 学名 学ラン 休学 気学 学びや 女学 小中学 林学 学人 下学 学林 先学 学石 サル学 音学 正学	学校 大学 学生 小学校 見学 中学校 中学 文学 小学生 入学 中学生 学年 大学生 小学 学力 本学 力学 小中学生 学校名 天文学 学名 大学校 女学校 入学金 女学生 大学名 休学 気学 中学年 人文学 日本学 女学 小中学 本草学 林学 学校林 学人 下学 水文学 学林 先学 火山学 学石 音学 正学 入学日	学ぶ 学び 学べる 学ラン 学びや サル学
U+5B67	孧	1	0	0			8	38	子 (こ こども)	幼子													yòu	jau3						
U+5B68	孨	1	4	0	セン ジュウ ニュウ		9	38	子 (こ こども)	子孖	孱孴									セン ジュウ ニュウ	SEN JUU NYUU	TSUTSUSHIMU YOWAI MINASHIGO	zhuǎn	zyun2						
U+5B69	孩	1	2	12	ガイ カイ	ちのみご	9	38	子 (こへん こどもへん)	子亥	咳㜾䪱𠹛姟								baby, child; children	ガイ カイ ちのみご	KAI GAI	CHINOMIGO	hái	haai4	해:0N	HAY	hài	孩児 孩子	孩児 孩子	孩児 孩子
U+5B6A	孪	1	0	0			9	38	子 (こ こども)	𰁜子 亠丿小子	孿					孿			twins				luán	lyun4						
U+5B6B	孫	1	1	4	ソン	まご	10	38	子 (こへん こどもへん)	子系	孙遜𡤾		孙						grandchild, descendent; surname	ソン まご	SON	MAGO	sūn	syun1	손:0E	SON	tôn	子孫 孫子 天孫 公孫 初孫 ひ孫 孫の手 孫引き 外孫 内孫 末孫 孫息子 王孫 ひこ孫 法孫 児孫 令孫	子孫 孫子 天孫 公孫 初孫 孫弟子 外孫 内孫 末孫 孫息子 王孫 法孫 児孫 令孫	子孫 孫子 天孫 公孫 ひ孫 孫の手 孫引き 外孫 内孫 孫息子 王孫 ひこ孫 孫弟子
U+5B6C	孬	1	0	0	カイ ケ		10	38	子 (こ こども)	不好	磊𠰺𫺊								bad; cowardly	カイ ケ			nāo	naau1						
U+5B6D	孭	1	0	0			10	38	子 (こへん こどもへん)	子貝		𧴯							(Cant.) to carry on the back				miē	me1						
U+5B6E	孮	1	0	0	ソウ ズ		11	38	子 (こへん こどもへん)	子宗										ソウ ズ	SOU ZU		cóng	cung4						
U+5B6F	孯	1	4	0	カン ケン		11	38	子 (こ こども)	臤子	掔𡦋									カン ケン	KAN KEN	KATAI	qiān	haan1						
U+5B70	孰	1	2	12	シュク ジュク	いずれ たれ	11	38	子 (こ こども)	享丸	𠅩熟𩪿			塾					who? which? what? which one?	シュク ジュク いずれ たれ	JUKU	TARE IZURE	shú	suk6	숙:0E	SWUK		孰れ		孰れ
U+5B71	孱	1	2	12	セン サン ゼン	よわい	12	38	子 (こ こども)	尸孨 㞌孖	孨								weak, unfit, frail, feeble	セン サン ゼン よわい	SEN SAN	YOWAI	chán	saan4	잔:0N	CAN				
U+5B72	孲	1	0	0	ア		11	38	子 (こへん こどもへん)	子亞			𰌦							ア	A	AKAGO	yā	aa1						
U+5B73	孳	1	2	12	ジ シ	うむ しげる	12	38	子 (こ こども)	兹子 䒑𡥝	𢀐𡥝𢇖𦈄孶								breed in large numbers	ジ シ うむ しげる	SHI JI	UMU SHIGERU	zī	zi1		CA				
U+5B74	孴	1	0	0	ギ ユウ		13	38	子 (こ こども)	孨日 子𡥨	𡥦孨𡥨𡦏									ギ ユウ			nǐ	ji5						
U+5B75	孵	1	2	12	フ	かえす	14	38	子 (こ こども)	卵孚 𠂑𡥭	孚𡥭負								sit on eggs, hatch	フ かえす	FU	KAESU	fū	fu1	부:0N	PWU		孵化 孵る 孵卵 孵す	孵化 孵卵 孵卵器	孵化 孵る 孵卵 孵す 孵卵器
U+5B76	孶	1	0	0	ジ シ	うむ しげる	13	38	子 (こ こども)	艹𡥝 玆子 茲子	𢀐𢇖孳								(variant of 孳) to breed in large numbers	ジ シ うむ しげる	SHI JI	UMU SHIGERU	zī	zi1	자:1N	CA				
U+5B77	孷	1	0	0	リ		14	38	子 (こ こども)	𠩺子	𡥽									リ	RI	HUTAGO	lí	lei4						
U+5B78	學	1	2	12	ガク カク コウ キョウ	まなぶ	16	38	子 (こ こども)	𦥯子	学𡕕𢻯斅斈教𫝯𣁃	斈	学						learning, knowledge; school	ガク カク コウ キョウ まなぶ	GAKU	MANABU	xué	hok6	학:0E	HAK	học	大學 國學 文學 學校 科學 學生 學問 小學 學ぶ 中學 醫學 下學 化學	大學 國學 文學 學校 科學 學生 學問 小學 中學 醫學 下學 化學	大學 文學 學校 科學 學生 學問 小學 學ぶ 中學 下學 化學
U+5B79	孹	1	0	0	ハク		16	38	子 (こ こども)	辟子	擘									ハク			bò	maak3						
U+5B7A	孺	1	2	12	ジュ ニュ	おさない ちのみご	17	38	子 (こへん こどもへん)	子需	乳𡥶𡦘𡦗								child; blood relation; affection	ジュ ニュ おさない ちのみご	JU	CHINOMIGO OSANAI	rú	jyu6	유:0N	YU	nhọ	孺子	孺子	孺子
U+5B7B	孻	1	0	0	ダイ ナイ		17	38	子 (こへん こどもへん)	子盡	𡥧𡦌		𡥧						last	ダイ ナイ	DAI NAI		nái	laai1						
U+5B7C	孼	1	4	0	ゲツ ゲチ	かざす くずれる ひこばえ わきばら わざわい	19	38	子 (こ こども)	辥子 𡶫辛子	孽櫱𡦣𦽆	孽							misfortune; sin, evil	ゲツ ゲチ かざす くずれる ひこばえ わきばら わざわい	GETSU GECHI	WAKIBARA HIKOBAE WAZAHAHI	niè	jit6	얼:0N	EL				
U+5B7D	孽	1	3	0	ゲツ	わざわい	19	38	子 (こ こども)	艹𫲲 薛子	孼𧕏蘖糱𡦣㜸蠥𦽆𦽚𧃯	孼							evil; son of concubine; ghost	ゲツ わざわい	GETSU GECHI	WAKIBARA	niè	jit6		EL	nghiệt			
U+5B7E	孾	1	0	0	エイ		20	38	子 (こへん こどもへん)	子嬰	𪧀嬰	嬰	𪧀						a baby, especially a girl, an infant	エイ	EI	MIDORIGO	yīng	jing1						
U+5B7F	孿	1	4	0	レン サン セン	つながる つなぐ ふたご	22	38	子 (こ こども)	䜌子 糸言糸子	孪欒㝈𤲶		孪						twins	レン サン セン つながる つなぐ ふたご	SAN SEN REN	HUTAGO	luán	lyun4	산:1N	SAN				
U+5B80	宀	1	2	12	ベン メン	うかんむり	3	39	宀 (うかんむり)	丶冖									roof; Kangxi radical 40	ベン メン うかんむり	BEN MEN	YANE IE	mián	min4						
U+5B81	宁	1	4	0	チョ	たたずむ	5	39	宀 (うかんむり)	㝉亅 宀丁	㝉寕寗寧甯著箸佇貯					寧			calm, peaceful, serene; healthy	チョ たたずむ	CHO	TAKUWAERU	níng	ning4	저:1N	CE	trữ			
U+5B82	宂	1	0	0	ジョウ ニュ		5	39	宀 (うかんむり)	宀几 宂宀儿 丶冗	冗穴	冗							scattered, mixed affairs; duties; occupation business	ジョウ ニュ			rǒng	jung2	용:1N	YONG				
U+5B83	它	1	2	12	タ シャ ジャ	へび	5	39	宀 (うかんむり)	宀匕	牠他蛇佗	佗牠		牠					it; other	タ シャ ジャ へび	TA SHA	HEBI	tā	taa1						
U+5B84	宄	1	4	0	キ		5	39	宀 (うかんむり)	丶𠕴 宀九	軌𠬚𡧌𡧫究𢗐								a traitor; a villain	キ	KI	MIDARE MIKOSHIMA	guǐ	gwai2						
U+5B85	宅	1	1	6	タク		6	39	宀 (うかんむり)	宀乇	坼咤㓃詫度厇𡊾㡯𡧪𡧜垞								residence, dwelling, home; grave	タク チャク ジャク ツ タ ト いえ おる やか やけ	TAKU	IE SUMAU YAKE	zhái	zaak6	댁:0N 택:0E	TAYK THAYK		住宅 自宅 帰宅 宅配 在宅 宅地 お宅 居宅 社宅 宅建 家宅 旧宅 宅内 別宅 本宅 宅老 新宅 火宅 宅録 来宅 役宅 宅飲み 私宅 小宅 転宅 宅造 仮宅 弟宅	住宅 自宅 帰宅 宅配 在宅 宅地 宅配便 住宅街 住宅地 居宅 社宅 宅建 家宅 友人宅 旧宅 個人宅 宅内 別宅 本宅 知人宅 宅老 帰宅部 留守宅 新宅 宅建業 火宅 宅録 来宅 役宅 新住宅 私宅 住宅費 小宅 転宅 宅配業 住宅難 宅造 仮宅 弟宅	住宅 自宅 帰宅 宅配 在宅 宅地 お宅 居宅 社宅 宅建 家宅 旧宅 宅内 別宅 本宅 宅老 新宅 火宅 宅録 来宅 役宅 宅飲み 小宅 転宅 宅造 仮宅 弟宅 宅配便 住宅街 住宅地 友人宅 個人宅 知人宅 帰宅部 留守宅 宅建業 新住宅 住宅費 宅配業
U+5B86	宆	1	0	0	キュウ		6	39	宀 (うかんむり)	宀弓	穹									キュウ	KYOU	SORA	qióng	kung4						
U+5B87	宇	1	1	6	ウ		6	39	宀 (うかんむり)	㝉𬺰 宀于 宁一	寓芋野羽𠨯㙑㡰𢉠𡧈㝢穻𡧃𡧈								house; building, structure; eaves	ウ いえ のき	U	NOKI IE	yǔ	jyu5	우:0E	WU	vũ	宇宙 堂宇 宇賀 一宇 宇高 気宇 宇内 宇仁	宇宙 宇宙船 小宇宙 大宇宙 宇宙論 堂宇 宇宙線 宇賀 宇宙服 一宇 宇高 宇宙食 宇宙機 気宇 宇内 宇仁	堂宇 宇賀 一宇 宇高 気宇 宇内
U+5B88	守	1	1	3	シュ ス	まも-る も-り	6	39	宀 (うかんむり)	宀寸	垨𡬮𡬴㝊𡧕𠱔𢬇								defend, protect, guard, conserve	シュ ス シュウ まもる もり まもり かみ もる	SHU SU	MAMORU MORI MAMORI	shǒu	sau2	수:0E	SWU	thú	守る 守り お守り 子守 天守 守れる 死守 守り神 太守 子守り 国守 宮守 守礼 山守 お守 守り手 守神 守宮 野守 木守 湯守 島守 守役 花守 守り刀 大守 船守 守り役 守刀 守国 北守 木守り	子守 天守 死守 子守歌 太守 国守 宮守 守礼 山守 守神 守宮 野守 木守 湯守 島守 守役 花守 大守 船守 守刀 守国 北守	守る 守り お守り 子守 天守 守れる 太守 子守り 国守 山守 お守 守り手 野守 木守 花守 守り刀 大守 船守 守刀 守国 北守 木守り 子守歌
U+5B89	安	1	1	3	アン	やす-い	6	39	宀 (うかんむり)	宀女 丶𠕷	閼案偃侒🉃								peaceful, tranquil, quiet	アン やすい いずくに いずくにか いずくんぞ やすんじる	AN	YASUI YASUNJIRU IZUKUNSO	ān	on1	안:0E	AN	an	安全 安心 安定 安い 目安 平安 安打 公安 安らぎ 一安心 円安 安物 安らか 安売り 安楽 安っぽい 安上がり 安で 子安 安住 安直 大安 安らぐ 安宿 安息 安近短 安らげる 安国 心安らか 気安い 国安 安酒 安立 心安い 安し 安気 安手 安心立命 先安 安神 安んずる 安ど じり安 安山 安着 安売 安まる 小安い 公安委 安んぞ 安あがり 安らぎ感 安名 安んじる 安上り 安もの 安らう	安全 安心 安定 目安 平安 安打 公安 安心感 一安心 円安 安定感 安定所 安定化 安物 安楽 子安 安住 安直 安楽死 大安 安宿 安息 安定度 安息日 安山岩 安定期 安近短 公安部 目安箱 全面安 安国 小安 公安局 国安 安酒 安立 気安 原油安 安気 安手 安心立命 先安 安神 心安 安山 安着 安売 安全学 公安委 安名 安息角	安心 安い 目安 公安 安らぎ 一安心 円安 安らか 安売り 安楽 安っぽい 安上がり 安で 子安 安直 大安 安らぐ 安らげる 安国 心安らか 気安い 国安 安立 心安い 安し 安気 安手 先安 安んずる 安ど じり安 安山 安売 安まる 小安い 安んぞ 安あがり 安名 安んじる 安上り 安もの 安らう 安山岩 小安 気安 心安
U+5B8A	宊	1	0	0	トツ		7	39	宀 (うかんむり)	宀犬	家突突									トツ	TOTSU KA	TSUUKU	tū	dat6	가:1	KA				
U+5B8B	宋	1	1	11	ソウ ス		7	39	宀 (うかんむり)	丶𣎾 宀木	𠳼悰								Song dynasty; surname	ソウ ス	SOU	SUMAI ORU	sòng	sung3	송:0N	SONG	tống	宋代 唐宋 宋書 宋元 日宋 宋学 入宋 宋軍 宋版 宋銭 宋音 宋本	宋代 唐宋 宋書 宋元 日宋 宋学 入宋 宋軍 宋版 宋銭 宋音 宋本	宋代 唐宋 宋書 宋元 日宋 宋学 入宋 宋軍 宋版 宋銭 宋音 宋本
U+5B8C	完	1	1	4	カン		7	39	宀 (うかんむり)	㝉兀 宀元 丶𠕻	院寬皃	烟煙							complete, finish, settle; whole	カン ガン ゴツ ゴチ まったい まっとうする	KAN	MATTAI MATTOUSURU	wán	jyun4	완:0E	WAN	hoàn	完全 完成 完結 完売 完走 完治 完食 完敗 未完 完投 完勝 完ぺき 完工 完歩 完登 完本 完読 完新 完動 完コピ 完調 完飲 完泳 完形 完ペキ 完う 不完 完徳	完全 完成 完結 完売 完成度 完走 不完全 完治 完食 未完成 完敗 未完 完投 完勝 完工 完歩 完成車 完登 完本 完読 完新 完動 完新世 完調 完飲 完泳 完全数 完形 完全食 不完 完徳 完形品	完全 完売 完走 完食 完投 完勝 完ぺき 完工 完歩 完登 完本 完読 完新 完動 完コピ 完調 完飲 完泳 完形 完ペキ 完う 完新世 完全数 完全食 完形品
U+5B8D	宍	1	1	11	ニク	しし	7	39	宀 (うかんむり)	丶𠕼 宀六	肉								flesh; meat; Kangxi radical 130	ニク しし	NIKU	SHISHI	ròu	juk6						
U+5B8E	宎	1	0	0	ヨウ		7	39	宀 (うかんむり)	宀夭	㝔									ヨウ	EU YOU		yǎo	jiu2						
U+5B8F	宏	1	1	11	コウ ゴウ	ひろい ひろ	7	39	宀 (うかんむり)	宀厷	紘閎厷吰宖䆖𥥈広𫯞								wide, spacious, great, vast	コウ ゴウ ひろい ひろ	KOU	HIROI	hóng	wang4	굉:0N	KOYNG		宏大 宏壮 宏遠	宏大 宏壮 宏遠	宏大 宏壮 宏遠
U+5B90	宐	1	0	0	ギ	よろしい	7	39	宀 (うかんむり)	宀𠁡丶一 宀夕一 㝉𠁡丶一	宜冝	宜							right, fitting, seemly	ギ よろしい	GI	MIROSHII MUBE	yí	ji4						
U+5B91	宑	1	0	0	セイ ショウ		7	39	宀 (うかんむり)	宀井 𡧅一										セイ ショウ	SEI SHOU	UCHIIDO	jǐng	jing2						
U+5B92	宒	1	0	0	チュン		7	39	宀 (うかんむり)	宀毛 宅一										チュン	CHUN		zhūn	zeon1						
