U+6ED6	滖	1	0	0	スイ		13	84	氵 (さんずい)	氵衰	浽									スイ			suī	seoi1								
U+6ED7	滗	1	0	0	ヒツ		13	84	氵 (さんずい)	氵笔	潷					潷			drain	ヒツ			bì	bei3								
U+6ED8	滘	1	0	0	キョウ		13	84	氵 (さんずい)	氵㓁𢀛									a branching river (used in place names)	キョウ			jiào	gaau3								
U+6ED9	滙	1	4	0	カイ ワイ	めぐる	13	84	氵 (さんずい)	氵龨 汇隹	𪞩匯	匯							waters converging to one spot; whirling waters; to remit money	カイ ワイ めぐる			huì	wui6			회:1	HOY				
U+6EDA	滚	1	0	0	コン		13	84	氵 (さんずい)	氵衮 氵衣公	𣽙滾𬊼					滾			turn	コン	KON	TAGIRU	gǔn	gwan2				KON				
U+6EDB	滛	1	0	0	イン		13	84	氵 (さんずい)	氵䍃 氵爫缶	淫									イン			yín	jam4								
U+6EDC	滜	1	0	0	コウ		13	84	氵 (さんずい)	氵皋	𣽎									コウ			gāo	gou1								
U+6EDD	滝	1	1	8		たき	13	84	氵 (さんずい)	氵竜	瀧								onomatopoeic for the sound of falling rain; an ancient name for Wu Shui; a place in Guangdong	ソウ ロウ リョウ たき	SOU ROU	TAKI	lóng	lung4					sông	滝汗 小滝 滝口 白滝 滝つぼ 滝桜 滝めぐり 湯滝 滝行 滝登り 雄滝 滝巡り 雌滝 女滝 滝頭 男滝 古滝 滝水 名滝 滝場 滝流し 滝祭り	滝汗 小滝 滝口 白滝 滝桜 湯滝 滝行 雄滝 雌滝 女滝 滝頭 男滝 古滝 滝水 名滝 滝場	滝汗 小滝 滝口 白滝 滝つぼ 滝桜 滝めぐり 湯滝 滝行 滝登り 雄滝 滝巡り 雌滝 女滝 滝頭 男滝 古滝 滝水 名滝 滝場 滝流し 滝祭り
U+6EDE	滞	1	1	8	タイ	とどこお-る	13	84	氵 (さんずい)	氵带 氵帯	滯仦					滯			block up, obstruct; stagnant	タイ テイ セイ とどこおる	TAI	TODOKOORU	zhì	zai6						滞在 停滞 滞納 遅滞 延滞 滞り 滞留 滞る 滞空 沈滞 うっ滞 滞日 気滞 滞水 滞欧 滞米 滞貨 滞陣 滞積 滞船	滞在 停滞 滞納 遅滞 延滞 滞留 延滞金 滞在先 滞空 沈滞 滞在費 延滞税 滞日 気滞 延滞料 滞水 滞欧 滞米 滞貨 滞陣 滞在国 滞積 滞船	滞在 停滞 滞納 遅滞 延滞 滞り 滞留 滞る 滞空 沈滞 うっ滞 滞日 気滞 滞水 滞米 滞貨 滞陣 滞積 滞船 延滞金 滞在先 滞在費 延滞税 延滞料 滞在国
U+6EDF	滟	1	0	0			13	84	氵 (さんずい)	氵艳 沣色	灧					灧			overflowing, billowing; wavy				yàn	jim6								
U+6EE0	滠	1	0	0			13	84	氵 (さんずい)	氵聂	灄					灄			river in Hubei province				shè	sip3								
U+6EE1	满	1	0	0			13	84	氵 (さんずい)	氵𬜯	謾懑滿					滿			fill; full, satisfied		MAN BAN	MICHIRU MITASU	mǎn	mun5								
U+6EE2	滢	1	0	0			13	84	氵 (さんずい)	氵莹						瀅			clear, pure water; lucid; glossy				yíng	jing4								
U+6EE3	滣	1	0	0	シン		13	84	氵 (さんずい)	浱口 氵唇	漘									シン			chún	seon4		食倫						
U+6EE4	滤	1	0	0			13	84	氵 (さんずい)	氵虑	濾					濾			strain out, filter				lǜ	leoi6								
U+6EE5	滥	1	0	0			13	84	氵 (さんずい)	氵监	濫					濫			flood, overflow; excessive				làn	laam6								
U+6EE6	滦	1	0	0			13	84	氵 (さんずい)	氵栾	灤					灤			river and county in Hebei province				luán	lyun4								
U+6EE7	滧	1	0	0			13	84	氵 (さんずい)	氵效													yáo	haau6								
U+6EE8	滨	1	0	0			13	84	氵 (さんずい)	氵宾	濱					濱			beach, sea coast; river bank				bīn	ban1								
U+6EE9	滩	1	0	0			13	84	氵 (さんずい)	氵难	灘					灘			bank, a sandbar, shoal; rapids				tān	taan1								
U+6EEA	滪	1	0	0			13	84	氵 (さんずい)	汿页 氵预	澦					澦			place in Sichuan				yù	jyu6								
U+6EEB	滫	1	4	0	シュウ シュ		13	84	氵 (さんずい)	氵脩 浟⺝ 浟⺼	𣺫								water in which rice has been boiled	シュウ シュ	SHUU SHU	TOGISHIRU	xiǔ	sau2		息有						
U+6EEC	滬	1	2	12	コ ゴ		14	84	氵 (さんずい)	氵扈 沪邑	沪簄		沪						Shanghai; river near Shanghai	コ ゴ	KO	ERI AJIRO	hù	wu6		侯古	호:1N	HO				
U+6EED	滭	1	0	0	ヒツ ヒチ		13	84	氵 (さんずい)	氵畢	㳼𤁭𤅳𧤅		𰛡		㓖					ヒツ ヒチ	HITSU HICHI	WAKU	bì	bat1		卑吉	필:1N	PHIL				
U+6EEE	滮	1	0	0	ヒュウ ヒュ		14	84	氵 (さんずい)	淲彡 氵彪	淲𤆀𤂆								flow; (Cant.) to ooze; to spurt	ヒュウ ヒュ	HYUU HYU	NAGARERU	biāo	biu1								
U+6EEF	滯	1	2	12	タイ ダイ チ ジ テイ セイ	とどこおる	14	84	氵 (さんずい)	氵帶	𣻉滞墆洔蹛䠠𨘛		滞						block up, obstruct; stagnant	タイ ダイ チ ジ テイ セイ とどこおる	TAI	TODOKOORU	zhì	zai6		直例	체:0E	CHEY	sệ			
U+6EF0	滰	1	0	0	キョウ ゴウ ケイ ギョウ		14	84	氵 (さんずい)	氵竟	𣽾									キョウ ゴウ ケイ ギョウ			jiàng	koeng5		其兩						
U+6EF1	滱	1	0	0			14	84	氵 (さんずい)	氵寇	𣸦𣻎												kòu	kau3		恪侯 苦候						
U+6EF2	滲	1	2	12	シン リン	しみる にじむ	14	84	氵 (さんずい)	氵參	渗涁㵕浸		渗		𠗿				soak through, infiltrate	シン リン しみる にじむ	SHIN	SHIMIRU	shèn	sam3		所禁	삼:N	CHAM	rướm	滲み 滲む 滲出 滲みる 滲透	滲出 滲出性 滲出液 滲透	滲み 滲む 滲出 滲みる 滲透 滲出性 滲出液
U+6EF3	滳	1	0	0	ショウ		14	84	氵 (さんずい)	氵商	滴									ショウ			shāng	soeng1								
U+6EF4	滴	1	1	7	テキ	しずく したた-る	14	84	氵 (さんずい)	氵啇	渧𣾪𤁷涕滳								drip; drop of water	テキ チャク しずく したたる	TEKI	SHITATARU SHIZUKU SHITATARI	dī	dik6		都歷	적:0E	CEK	nhích	点滴 水滴 滴る 滴下 液滴 防滴 滴定 雨滴 油滴 余滴 涙滴 滴らす 滴滴	点滴 水滴 滴下 液滴 防滴 滴定 雨滴 油滴 余滴 涙滴 滴滴	点滴 水滴 滴る 滴下 液滴 防滴 滴定 雨滴 油滴 余滴 滴らす
U+6EF5	滵	1	0	0	ミツ ビツ ミチ		14	84	氵 (さんずい)	氵密										ミツ ビツ ミチ			mì	mat6		美畢	밀:1N	MIL				
U+6EF6	滶	1	0	0	ゴウ		13	84	氵 (さんずい)	氵敖	𣿗									ゴウ			áo	ngou4		五勞						
U+6EF7	滷	1	2	12	ロ ジャク セキ シャク テキ		14	84	氵 (さんずい)	氵鹵	卤瀂塷		卤𰛮						thick gravy, sauce, broth; brine	ロ ジャク セキ シャク テキ	RO	SHIOCHI SHIOTSUKI	lǔ	lou5		郎古 昌石 徒歷	로:1N	LO				
U+6EF8	滸	1	2	12	コ ク キョ	ほとり	14	84	氵 (さんずい)	氵許 𣵧午	浒汻淲滹		浒						riverbank, shore	コ ク キョ ほとり	KO	HOTORI	hǔ	wu2		呼古	호:0N	HO		烏滸がましい 烏滸	烏滸	烏滸がましい 烏滸
U+6EF9	滹	1	4	0	コ ク		14	84	氵 (さんずい)	氵虖	泘𣼻𣿋𤀶滸								the bank of a steam	コ ク	KO KU		hū	fu1		荒烏						
U+6EFA	滺	1	0	0	ユウ ユ		14	84	氵 (さんずい)	氵悠	浟	悠							flow	ユウ ユ			yōu	jau4								
U+6EFB	滻	1	4	0	サン セン	おおい	14	84	氵 (さんずい)	浐生 氵產 氵産	浐産		浐						a river in Shaanxi	サン セン おおい	SAN SEN		chǎn	caan2		所簡						
U+6EFC	滼	1	0	0	ハン ボン		14	84	氵 (さんずい)	氵梵	泛									ハン ボン			fàn	paan3			범:N					
U+6EFD	滽	1	0	0	ヨウ ユ		14	84	氵 (さんずい)	㲿𬎾 氵庸									strong or thick (liquid)	ヨウ ユ	YOU YU		yōng	jung4		餘封						
U+6EFE	滾	1	2	12	コン	たぎる	14	84	氵 (さんずい)	氵袞 氵衣㕣	滚𣽙		滚	菌					turn, roll, rotate; boil	コン たぎる	KON	TAGIRU	gǔn	gwan2		古本	곤:0N	KON	củn	滾る 滾り		滾る 滾り
U+6EFF	滿	1	2	12	バン マン ボン モン	みちる	14	84	氵 (さんずい)	氵㒼 氵廿丨冂从 氵艹冂氺 氵卝冂氺 艹氵冂丨𰀠 氵卝冂丨从 氵艹冂丨从 氵丷兩 氵〢丷冂小 氵艹𰀃小 氵廿丨冂丷 氵卝𮦄 氵业〢𠃑冂 卝冫丅冂丶丶 氵卝用 氵艹𠔼十 氵〢丷用 氵〢丷冂氺 氵𦫳𰀃二二 艹氵𠕒	满𠐎𡈪𣼛満𫞜𡒗		满						fill; full, satisfied	バン マン ボン モン みちる	MAN BAN	MICHIRU MITASU	mǎn	mun5		莫旱	만:0E	MAN	mãn			
U+6F00	漀	1	0	0	ケイ キョウ		15	84	水 (みず)	殸水										ケイ キョウ			qǐng	hing2								
U+6F01	漁	1	1	4	ギョ リョウ		14	84	氵 (さんずい)	氵魚	渔䱷𣿡𤀯𩼪魚𩵎䰻	䱷	渔						to fish; seize; pursue; surname	ギョ リョウ ゴ あさる いさる すなどり すなどる	RYOU GYO	SUNADORU ISARU SUNADORI	yú	jyu4		語居	어:0E	E	ngư	漁業 漁港 漁船 漁協 大漁 漁村 漁場 漁民 農山漁村 農林漁業 漁り 漁法 漁夫 漁具 漁火 遊漁 漁る 出漁 不漁 漁連 漁期 漁労 漁家 入漁 休漁 漁り火 農漁業 農林漁家 半漁 農漁村 好漁 アユ漁 漁ろう 漁区 カツオ漁 サケ漁 漁父 クジラ漁 川漁 終漁 農漁民 漁色 アワビ漁 漁灯	漁業 漁港 漁船 漁協 大漁 漁村 漁場 漁民 漁業者 農山漁村 農林漁業 漁法 漁夫 漁具 漁火 遊漁船 遊漁 出漁 不漁 漁連 漁期 漁労 漁家 入漁 休漁 漁業法 農漁業 農林漁家 半漁 農漁村 漁労長 入漁料 好漁 漁区 漁父 川漁 終漁 農漁民 漁色 漁灯	漁業 漁港 漁船 大漁 漁村 漁場 農山漁村 農林漁業 漁り 漁具 漁火 遊漁 漁る 出漁 漁期 漁家 入漁 休漁 漁り火 農漁業 農林漁家 半漁 農漁村 アユ漁 漁ろう 漁区 カツオ漁 サケ漁 漁父 クジラ漁 川漁 終漁 漁色 アワビ漁 漁業者 遊漁船
U+6F02	漂	1	1	8	ヒョウ	ただよ-う	14	84	氵 (さんずい)	氵票	摽瘭標𠷻𣻔潎𣿖𤄚飄嘌标票蔈㵱								float, drift; tossed about	ヒョウ ただよう	HYOU	TADAYOU	piào	piu1		撫招 匹妙	표:0E	PHYO	phều	漂う 漂流 漂白 漂着 漂泊 漂わす 漂砂 漂鳥 漂浪 漂民 漂海	漂流 漂白 漂着 漂白剤 漂泊 漂流記 漂着物 漂流物 漂流民 漂砂 漂鳥 漂浪 漂民 漂海	漂う 漂流 漂白 漂着 漂泊 漂わす 漂砂 漂鳥 漂民 漂海 漂白剤 漂流記 漂着物 漂流物 漂流民
U+6F03	漃	1	0	0	セキ ジャク		14	84	氵 (さんずい)	氵寂	寂									セキ ジャク			jì	zik6								
U+6F04	漄	1	0	0	ガイ		14	84	氵 (さんずい)	氵崖	涯									ガイ	GAI	HATE	yá	ngaai4			애:1N	AY				
U+6F05	漅	1	0	0	ショウ ソウ ゾウ サ		14	84	氵 (さんずい)	氵巢	巢泡漕									ショウ ソウ ゾウ サ			cháo	ziu2		子小						
U+6F06	漆	1	1	9	シツ	うるし	14	84	氵 (さんずい)	氵桼	㭍柒𢒡𣑰桼𢽮𣴶𣷵𣷦𣸡𣾰七溙𢒐	㯃桼							varnish, lacquer, paint	シツ シチ セツ セチ シ うるし	SHITSU	URUSHI	qī	cat1		親吉	칠:0E	CHIL		漆黒 漆器 漆塗り 漆芸 黒漆 乾漆 漆塗 生漆 漆工 朱漆 色漆 漆絵 漆刷毛 赤漆 彫漆 漆かぶれ 漆液 漆紙	漆黒 漆器 漆芸 黒漆 乾漆 漆塗 漆工芸 生漆 漆工 朱漆 色漆 漆絵 乾漆像 漆刷毛 赤漆 彫漆 漆液 漆紙	漆黒 漆器 漆塗り 漆芸 黒漆 乾漆 漆塗 生漆 漆工 朱漆 色漆 漆絵 漆刷毛 赤漆 彫漆 漆かぶれ 漆液 漆紙 漆工芸 乾漆像
U+6F07	漇	1	0	0	シ		14	84	氵 (さんずい)	氵徙		𢳜							(Cant.) waste	シ			xǐ	saai2								
U+6F08	漈	1	0	0	セイ		14	84	氵 (さんずい)	氵祭									shore; waterside	セイ	SEI SAI	MIZUGIWA	jì	zai3								
U+6F09	漉	1	1	11	ロク	こし こす すく	14	84	氵 (さんずい)	氵鹿	渌𣼟								filter, strain; wet, dripping	ロク こし こす すく	ROKU	KOSU SUKU KOSHI	lù	luk6		盧谷	록:1N	LOK	lộc	手漉き 漉し 紙漉き 茶漉 茶漉し 漉す 漉く 紙漉 裏漉し 手漉 漉き返し 漉し器 漉き込み	茶漉 紙漉 手漉	手漉き 漉し 紙漉き 茶漉 茶漉し 漉す 漉く 紙漉 裏漉し 手漉 漉き返し 漉し器 漉き込み
U+6F0A	漊	1	4	0	ル ロウ		14	84	氵 (さんずい)	氵婁	溇噈渌		溇						river in Hubei province	ル ロウ	RU ROU		lóu	lau4		力主 郎斗	루:N		sâu			
U+6F0B	漋	1	0	0	リュウ		14	84	氵 (さんずい)	氵隆	湰									リュウ			lóng	lung4								
U+6F0C	漌	1	4	0	キン コン		14	84	氵 (さんずい)	氵堇										キン コン	KIN KON	KIYOI HITASU	jǐn	gan2		居隱	근:1N	KUN				
U+6F0D	漍	1	0	0	カク キャク		14	84	氵 (さんずい)	氵國			𬇹						a river	カク キャク	KAKU		guó	gwok3		古獲						
U+6F0E	漎	1	0	0	ソウ ズ ゾウ ス ショウ		14	84	氵 (さんずい)	氵從	潨潀	潨	𰛏						a place where small streams flow into a large one	ソウ ズ ゾウ ス ショウ			cóng	cung4								
U+6F0F	漏	1	1	8	ロウ	も-る も-れる も-らす	14	84	氵 (さんずい)	𱥱雨 氵屚	鏤陋螻𢉀屚𣼣𪶾								leak, drip; funnel; hour glass	ロウ ル ロ もる もれる もらす	ROU	MORU MORERU MORASU	lòu	lau6		盧候	누:0 루:0E	LWU	lậu	漏れ 漏れる 水漏れ 漏えい 雨漏り 漏らす 木漏れ日 漏水 漏電 お漏らし 漏出 尿漏れ 漏斗 脂漏 液漏れ 音漏れ 遺漏 漏る だだ漏れ 油漏れ 漏刻 鼻漏 雨漏れ 漏り 脱漏 無漏 木漏れ陽 耳漏 有漏 漏油 漏話 撃ち漏らし 漏液 息漏れ 漏示	漏水 漏電 漏出 漏斗 脂漏 遺漏 漏刻 鼻漏 脱漏 無漏 耳漏 有漏 漏油 漏話 漏液 漏示	漏れ 漏れる 水漏れ 漏えい 雨漏り 漏らす 木漏れ日 漏水 漏電 お漏らし 漏出 脂漏 液漏れ 音漏れ 遺漏 漏る だだ漏れ 油漏れ 漏刻 鼻漏 雨漏れ 漏り 脱漏 無漏 木漏れ陽 耳漏 有漏 漏油 漏話 撃ち漏らし 漏液 息漏れ 漏示
U+6F10	漐	1	3	0	チュウ ジュウ		15	84	水 (みず)	執水			𰛣							チュウ ジュウ			zhí	zap6		丑入						
U+6F11	漑	1	2	12	ガイ カイ キ ケ	そそぐ	14	84	氵 (さんずい)	𣴡旡 氵皀旡 氵旣	溉								water	ガイ カイ キ ケ そそぐ	GAI KAI	SOSOGU	gài	koi3			개:0N	KAY	ngấy	灌漑 潅漑	灌漑 潅漑	潅漑
U+6F12	漒	1	0	0	ギョウ ゴウ		15	84	氵 (さんずい)	𬇗虽 𬇗𧈧 氵强 氵強	强									ギョウ ゴウ			qiáng	koeng4								
U+6F13	漓	1	2	12	リ	うすい	13	84	氵 (さんずい)	氵离	灕醨					灕			river in Guangxi province; water dripping	リ うすい	RI	USUI	lí	lei4		呂支	리:1N	LI	lầy	淋漓	淋漓	淋漓
U+6F14	演	1	1	5	エン		14	84	氵 (さんずい)	氵寅	𤀋								perform, put on; exercise	エン イン のべる	EN	NOBERU	yǎn	jin2		以淺	연:0E	YEN	diễn	出演 講演 公演 演出 演技 主演 自演 演説 共演 演習 演じる 上演 演歌 実演 演算 演目 開演 競演 演題 初演 演芸 熱演 終演 演者 演義 再演 演武 名演 好演 助演 独演 演ずる 客演 定演 口演 演る 休演 演じ分け 演唱 協演 演台 演能 試演 演色 演示 演し物 代演 演じ手 来演 快演 力演 演れる 演練 特演 続演 演員	出演 講演 公演 演出 演技 講演会 主演 出演者 自演 演説 共演 演習 上演 演歌 実演 演算 演目 開演 競演 演題 初演 演出家 演芸 熱演 演技力 終演 演説会 演者 演義 再演 共演者 演算子 演武 名演 好演 初主演 終演後 出演中 助演 独演 客演 独演会 演習場 出演作 演芸場 主演作 定演 公演中 出演料 口演 演習林 休演 実演家 名演技 演芸会 演唱 講演料 協演 演台 演能 試演 演色 演示 演色性 代演 来演 快演 力演 演唱会 演歌師 演説者 演練 特演 続演 演員	出演 公演 演出 主演 自演 演説 共演 演習 演じる 上演 演歌 実演 演算 演目 開演 競演 演題 初演 演芸 熱演 終演 演者 名演 好演 助演 演ずる 客演 定演 口演 演る 休演 演じ分け 演唱 協演 演台 試演 演色 演し物 代演 演じ手 来演 力演 演れる 演練 特演 続演 演員 出演者 演出家 演説会 共演者 演算子 初主演 終演後 出演中 演習場 出演作 演芸場 主演作 公演中 出演料 演習林 実演家 演芸会 演唱会 演説者
U+6F15	漕	1	1	11	ソウ ゾウ シュ	こぐ	14	84	氵 (さんずい)	氵曹	曹𤅍漅㴆溲								transport by water; canal transportation	ソウ ゾウ シュ こぐ	SOU	KOGU HAKOBU	cáo	cou4		昨勞 在到	조:0N	CO		漕ぎ 漕ぐ 手漕ぎ 漕艇 阿漕 競漕 漕ぎ手 漕げる 漕手 立ち漕ぎ 回漕 漕船 漕ぎ漕ぎ 漕ぎ舟 廻漕	漕艇 阿漕 競漕 漕艇場 漕手 回漕 漕船 廻漕	漕ぎ 漕ぐ 手漕ぎ 漕艇 競漕 漕ぎ手 漕げる 漕手 立ち漕ぎ 回漕 漕船 漕ぎ舟 漕艇場
U+6F16	漖	1	0	0	コウ キョウ		14	84	氵 (さんずい)	氵教 氵敎									(Cant.) a branching river (used in toponyms)	コウ キョウ	KOU KYOU		jiào	gaau3								
U+6F17	漗	1	0	0	ソウ ス		14	84	氵 (さんずい)	氵悤										ソウ ス			cōng	cung1								
U+6F18	漘	1	4	0	シン ジン		14	84	氵 (さんずい)	浱⺝ 氵脣	浱滣								bank	シン ジン	SHIN JIN	MIZUGIWA	chún	seon4		食倫						
U+6F19	漙	1	0	0	タン ダン セン ゼン		14	84	氵 (さんずい)	氵專	湍𣶣𣷼𩃘𩅂		𬇘						dewy	タン ダン セン ゼン			tuán	tyun4		度官	단:1N	TAN				
U+6F1A	漚	1	3	0	ウ オウ オ	かもめ ひたす あわ	14	84	氵 (さんずい)	汇品 氵區	鷗沤渥䌔		沤						soak, steep; sodden, soaked; rotten; foam, froth	ウ オウ オ かもめ ひたす あわ	OU U	HITASU	ōu	au3		烏侯 烏候	구:1N	KWU				
U+6F1B	漛	1	0	0	トウ ドウ		14	84	氵 (さんずい)	氵𣳾 氵𠔉氺										トウ ドウ	TOU DOU	NAMI	téng	tang4								
U+6F1C	漜	1	0	0	ヤ		14	84	氵 (さんずい)	氵埜	𡌯									ヤ			yě	je5								
U+6F1D	漝	1	0	0	シュウ		14	84	氵 (さんずい)	氵習	沕涮									シュウ			xí	zaap6								
U+6F1E	漞	1	0	0	ベキ ミャク		14	84	氵 (さんずい)	氵覓	汨									ベキ ミャク			mì	mik6		莫狄						
U+6F1F	漟	1	0	0	トウ ドウ		14	84	氵 (さんずい)	氵堂	挡									トウ ドウ			táng	tong4								
U+6F20	漠	1	1	9	バク		13	84	氵 (さんずい)	氵莫	幕謨膜𥕓㳍瞙糢								desert; aloof, indifferent, cool	バク マク ミャク	BAKU	SUNAHARA HIROI	mò	mok6		慕各	막:0E	MAK	mạc	砂漠 漠然 広漠 索漠 空漠 土漠 荒漠 漠漠	砂漠 砂漠化 漠然 広漠 索漠 空漠 土漠 荒漠 漠漠 砂漠戦	砂漠 漠然 広漠 空漠 土漠 荒漠 砂漠化 砂漠戦
U+6F21	漡	1	0	0	ショウ		14	84	氵 (さんずい)	氵𬀷	湯燙									ショウ			shāng	tong1								
U+6F22	漢	1	1	3	カン		13	84	氵 (さんずい)	氵𦰩 氵廿人𠮡	汉𣶔㵄𤁉漢		汉						the Chinese people, Chinese language	カン タン から	KAN	KARA	hàn	hon3		呼旰	한:0E	HAN	hán	漢字 漢方 漢文 漢詩 漢語 漢和 和漢 漢族 漢人 漢学 漢代 悪漢 漢音 漢名 漢気 天漢 漢土 漢王 銀漢 漢薬 和漢洋 国漢 漢意 漢才	漢字 漢方 漢方薬 漢文 漢詩 漢語 漢和 和漢 漢族 門外漢 漢人 漢学 漢代 漢数字 大食漢 悪漢 漢方医 漢音 漢名 漢字力 漢学者 和漢薬 漢気 天漢 漢土 漢文学 漢王 銀漢 漢薬 和漢洋 国漢 漢文体 漢意 漢才	漢字 漢方 漢文 漢語 漢人 漢学 漢音 漢名 漢気 天漢 漢土 漢王 国漢 漢才 門外漢 漢数字 大食漢 漢字力 漢文学 漢文体
U+6F23	漣	1	1	11	レン ラン	さざなみ	13	84	氵 (さんずい)	氵連	連涟瀾		涟						flowing water; ripples; weeping	レン ラン さざなみ	RAN REN	SAZANAMI	lián	lin4		力延 連彦	련:0N 연:0	LYEN	lăn	漣痕	漣痕	漣痕
U+6F24	漤	1	0	0	ラン		14	84	氵 (さんずい)	氵婪	濫								marinate in salt	ラン			lǎn	laam5		盧感	람:N					
U+6F25	漥	1	4	0	ワ	くぼ	14	84	氵 (さんずい)	氵窐	洼窪溛窊窐								puddle, hollow, swamp	ワ くぼ			wā	waa1								
U+6F26	漦	1	0	0	シ ジ チ リ ギ ライ タイ サン		15	84	水 (みず)	𠩺水	𣸗								saliva; spittle; flowing downstream	シ ジ チ リ ギ ライ タイ サン	GI RAI TAI	NAGARERU	chí	lei4		俟甾	시:N					
U+6F27	漧	1	0	0	カン		14	84	氵 (さんずい)	𣶃乞 氵乾	乾									カン			gān	gon1		古寒	건:N					
U+6F28	漨	1	0	0	ブ ホウ ボ		13	84	氵 (さんずい)	氵逢	浲									ブ ホウ ボ			féng	fung4		符容	봉:N		vùng			
U+6F29	漩	1	0	0	セン ゼン		14	84	氵 (さんずい)	汸𭻾 氵旋	㳬								eddy, whirlpool	セン ゼン	SEN ZEN	MEGURU	xuán	syun4		辝戀						
U+6F2A	漪	1	3	0	イ	なみ なみだつ さざなみ	14	84	氵 (さんずい)	氵猗									ripples on water; swirling	イ なみ なみだつ さざなみ	I	NAMI	yī	ji1		於離	의:1N	UY				
U+6F2B	漫	1	1	7	マン		14	84	氵 (さんずい)	氵曼	僈謾墁𣸞澫澷熳	澷							overflow of water; spreading	マン バン そぞろに みだり みだりに	MAN	MIDARI MIDARINI SOZORONI	màn	maan6		莫半	만:0E	MAN	man	漫画 漫才 漫遊 散漫 漫談 放漫 漫歩 漫研 漫筆 漫然 漫録 漫ろ 漫語 漫ろ歩き 漫文 漫稿 漫言 び漫	漫画 漫画家 漫才 漫遊 散漫 漫談 漫才師 漫画化 漫画誌 放漫 漫歩 漫研 漫筆 漫然 漫録 漫談家 漫語 漫文 漫稿 漫言	漫画 漫才 漫遊 散漫 漫談 放漫 漫歩 漫研 漫筆 漫然 漫録 漫ろ 漫語 漫ろ歩き 漫文 漫言 び漫 漫画家 漫才師 漫画化 漫画誌 漫談家
U+6F2C	漬	1	1	9		つ-ける つ-かる	14	84	氵 (さんずい)	氵責	積渍洓𣽤𣿙𩂴		渍						soak, steep; dye; stains; sodden	シ ジ つける つかる つけ ひたす ひたる	SHI	HITASU TSUKERU TSUKE	zì	zi3		疾智	지:0N	CI		漬物 塩漬け 漬け物 茶漬け 浅漬け 漬ける 浸漬 ぬか漬け 酢漬け 茶漬 浅漬 薬漬け わさび漬け 漬け汁 しば漬け 塩漬 漬かる 古漬け 梅漬け わさび漬 本漬け ぬか漬 漬けもの べったら漬 ぶぶ漬け 酢漬 漬け置き 水漬く たまり漬け 梅漬 べったら漬け 下漬け 油漬け シャブ漬け どぶ漬 湯漬け 古漬 かす漬け やたら漬 漬け菜 どぶ漬け 漬菜 湯漬 桜漬け 桜漬 水漬け	漬物 浸漬 茶漬 浅漬 塩漬 酢漬 一夜漬 梅漬 古漬 御茶漬 漬菜 湯漬 桜漬	漬物 塩漬け 漬け物 茶漬け 浅漬け 漬ける 浸漬 ぬか漬け 茶漬 浅漬 薬漬け わさび漬け しば漬け 塩漬 漬かる 古漬け 梅漬け わさび漬 本漬け ぬか漬 漬けもの べったら漬 ぶぶ漬け 漬け置き 水漬く たまり漬け 梅漬 べったら漬け 下漬け 油漬け シャブ漬け どぶ漬 湯漬け 古漬 かす漬け やたら漬 漬け菜 どぶ漬け 漬菜 湯漬 桜漬け 桜漬 水漬け 一夜漬 御茶漬
U+6F2D	漭	1	0	0	モウ ボウ		13	84	氵 (さんずい)	氵莽 氵𦬫廾	汒𣶈								vast; expansive	モウ ボウ	BOU MOU	HIROI	mǎng	mong5		模朗 莫浪	망:1N	MANG				
U+6F2E	漮	1	0	0	コウ		14	84	氵 (さんずい)	㲿隶 氵康	𣾩𨻷𣶈									コウ			kāng	hong1		苦岡						
U+6F2F	漯	1	3	0	トウ ルイ		14	84	氵 (さんずい)	氵累	濕灅㶟								river in northern Shandong	トウ ルイ	TOU RUI		luò	taap3		他合	루:N					
U+6F30	漰	1	0	0	ホウ ヒョウ		14	84	氵 (さんずい)	氵崩 氵山朋		淜							roar	ホウ ヒョウ	HOU HYOU		pēng	paang1		普朋	붕:1N	PWUL				
U+6F31	漱	1	2	12	シュウ シュ ソウ	うがい すすぐ	14	84	氵 (さんずい)	氵欶	潄嗽涑				𠘂				gargle, rinse; wash, scour	シュウ シュ ソウ うがい すすぐ	SOU SHUU	SUSUGU UGAI	shù	sau3		所佑 蘇奏	수:0N	SWU		漱ぐ		漱ぐ
U+6F32	漲	1	2	12	チョウ	みなぎる	14	84	氵 (さんずい)	氵張 𬇗長	涨涱脹		涨						rise in price	チョウ みなぎる	CHOU	MINAGIRU	zhǎng	zoeng2		陟良 知亮	창:0N	CHANG	trướng	漲る		漲る
U+6F33	漳	1	3	0	ショウ		14	84	氵 (さんずい)	氵章	章								name of a river in Henan	ショウ	SHOU	SASAERU	zhāng	zoeng1		諸良	장:1N	CANG				
U+6F34	漴	1	0	0	シュウ ソウ ジュ ゾウ ジョウ		14	84	氵 (さんずい)	氵崇	淙									シュウ ソウ ジュ ゾウ ジョウ			chóng	zong6		士絳			sòng			
U+6F35	漵	1	4	0	ジョ ショ		14	84	氵 (さんずい)	氵敘	溆㵰潊		溆						river in Húnán	ジョ ショ			xù	zeoi6		徐吕						
U+6F36	漶	1	4	0	カン ガン		14	84	氵 (さんずい)	氵患									indecipherable	カン ガン	KAN GAN	HATSUKIRISHINAI	huàn	waan6		胡玩						
U+6F37	漷	1	0	0	カク		13	84	氵 (さんずい)	氵郭	𤅝𤅻								river in Hebei province	カク			huǒ	kwok3		苦郭 虎伯						
